date,home,away,committing_team,disadvantaged_team,review_decision
20161223,NOP,MIA,MIA,NOP,INC
20161223,BOS,OKC,OKC,BOS,INC
20161223,BOS,OKC,BOS,OKC,INC
20161223,MIN,SAC,MIN,SAC,INC
20161225,CLE,GSW,CLE,GSW,INC
20161225,CLE,GSW,CLE,GSW,INC
20161226,NOP,DAL,NOP,DAL,IC
20161226,CHI,IND,CHI,IND,INC
20161226,WAS,MIL,MIL,WAS,INC
20161226,SAC,PHI,SAC,PHI,INC
20161227,LAL,UTA,LAL,UTA,INC
20161227,LAL,UTA,LAL,UTA,INC
20161228,CHI,BKN,CHI,BKN,INC
20161228,CHI,BKN,CHI,BKN,INC
20161228,WAS,IND,WAS,IND,IC
20161228,WAS,IND,IND,WAS,IC
20161228,ATL,NYK,NYK,ATL,INC
20161228,ATL,NYK,NYK,ATL,INC
20161229,CLE,BOS,CLE,BOS,INC
20161229,CHA,MIA,MIA,CHA,INC
20161230,BOS,MIA,MIA,BOS,INC
20161231,UTA,PHO,UTA,PHO,INC
20161231,UTA,PHO,PHO,UTA,INC
20170101,ATL,SAS,ATL,SAS,INC
20170101,ATL,SAS,ATL,SAS,INC
20170102,MIL,OKC,OKC,MIL,INC
20170102,HOU,WAS,WAS,HOU,INC
20170103,PHI,MIN,MIN,PHI,INC
20170104,LAC,MEM,MEM,LAC,IC
20170104,SAC,MIA,MIA,SAC,INC
20170104,NYK,MIL,NYK,MIL,INC
20170104,NYK,MIL,NYK,MIL,INC
20170105,NOP,ATL,ATL,NOP,INC
20170105,NOP,ATL,ATL,NOP,INC
20170105,HOU,OKC,OKC,HOU,INC
20170105,TOR,UTA,UTA,TOR,INC
20170105,TOR,UTA,TOR,UTA,INC
20170105,TOR,UTA,UTA,TOR,INC
20170106,WAS,MIN,MIN,WAS,INC
20170106,WAS,MIN,WAS,MIN,INC
20170106,BOS,PHI,BOS,PHI,INC
20170106,BOS,PHI,BOS,PHI,INC
20170107,CHI,TOR,TOR,CHI,INC
20170107,CHI,TOR,CHI,TOR,INC
20170108,POR,DET,DET,POR,INC
20170108,POR,DET,POR,DET,INC
20170108,MIL,WAS,MIL,WAS,INC
20170110,TOR,BOS,BOS,TOR,INC
20170110,HOU,CHA,HOU,CHA,INC
20170110,WAS,CHI,WAS,CHI,INC
20170112,BKN,NOP,BKN,NOP,INC
20170112,BKN,NOP,NOP,BKN,INC
20170113,ATL,BOS,BOS,ATL,INC
20170114,UTA,ORL,ORL,UTA,IC
20170114,UTA,ORL,ORL,UTA,INC
20170114,PHO,SAS,PHO,SAS,INC
20170114,PHO,SAS,SAS,PHO,INC
20170115,MEM,CHI,MEM,CHI,INC
20170116,IND,NOP,NOP,IND,INC
20170116,PHO,UTA,PHO,UTA,INC
20170116,PHO,UTA,PHO,UTA,INC
20170116,PHO,UTA,UTA,PHO,INC
20170117,CHI,DAL,DAL,CHI,INC
20170118,SAC,IND,SAC,IND,INC
20170119,MIA,DAL,MIA,DAL,INC
20170119,MIA,DAL,MIA,DAL,INC
20170119,NYK,WAS,NYK,WAS,INC
20170119,NYK,WAS,,,INC
20170120,PHI,POR,PHI,POR,INC
20170120,DAL,UTA,DAL,UTA,INC
20170121,BOS,POR,BOS,POR,IC
20170121,CHI,SAC,SAC,CHI,INC
20170121,CHI,SAC,SAC,CHI,INC
20170121,CHI,SAC,SAC,CHI,IC
20170121,DET,WAS,DET,WAS,INC
20170122,MIN,DEN,MIN,DEN,INC
20170122,MIN,DEN,DEN,MIN,INC
20170123,MIA,GSW,GSW,MIA,INC
20170123,UTA,OKC,UTA,OKC,INC
20170124,PHO,MIN,MIN,PHO,INC
20170124,PHO,MIN,MIN,PHO,IC
20170124,TOR,SAS,SAS,TOR,INC
20170125,CHI,ATL,ATL,CHI,INC
20170125,CLE,SAC,SAC,CLE,INC
20170125,CLE,SAC,CLE,SAC,INC
20170125,MEM,TOR,TOR,MEM,INC
20170127,NYK,CHA,NYK,CHA,INC
20170127,POR,MEM,POR,MEM,INC
20170127,POR,MEM,POR,MEM,INC
20170127,IND,SAC,SAC,IND,IC
20170127,IND,SAC,SAC,IND,INC
20170128,MIL,BOS,MIL,BOS,INC
20170128,UTA,MEM,MEM,UTA,INC
20170129,SAS,DAL,DAL,SAS,INC
20170129,POR,GSW,POR,GSW,INC
20170129,POR,GSW,GSW,POR,INC
20170129,POR,GSW,POR,GSW,INC
20170129,ATL,NYK,NYK,ATL,INC
20170129,ATL,NYK,NYK,ATL,INC
20170129,ATL,NYK,ATL,NYK,INC
20170129,ATL,NYK,ATL,NYK,INC
20170129,ATL,NYK,ATL,NYK,INC
20170129,ATL,NYK,NYK,ATL,IC
20170129,ATL,NYK,NYK,ATL,IC
20170129,ATL,NYK,NYK,ATL,INC
20170129,ATL,NYK,ATL,NYK,INC
20170129,ATL,NYK,NYK,ATL,INC
20170129,ATL,NYK,ATL,NYK,INC
20170130,MIA,BKN,MIA,BKN,INC
20170130,MIA,BKN,BKN,MIA,INC
20170130,BOS,DET,BOS,DET,INC
20170131,TOR,NOP,TOR,NOP,IC
20170131,TOR,NOP,TOR,NOP,INC
20170202,HOU,ATL,ATL,HOU,INC
20170203,HOU,CHI,CHI,HOU,INC
20170203,HOU,CHI,CHI,HOU,INC
20170203,HOU,CHI,HOU,CHI,IC
20170203,BKN,IND,BKN,IND,INC
20170203,BKN,IND,BKN,IND,INC
20170203,BKN,IND,BKN,IND,INC
20170204,SAC,GSW,SAC,GSW,INC
20170204,SAC,GSW,SAC,GSW,INC
20170204,SAC,GSW,SAC,GSW,INC
20170204,SAC,GSW,SAC,GSW,INC
20170204,SAC,GSW,GSW,SAC,INC
20170206,WAS,CLE,WAS,CLE,INC
20170206,WAS,CLE,CLE,WAS,INC
20170206,WAS,CLE,CLE,WAS,INC
20170206,WAS,CLE,WAS,CLE,INC
20170206,WAS,CLE,WAS,CLE,INC
20170206,NOP,PHO,PHO,NOP,INC
20170207,DAL,POR,POR,DAL,IC
20170208,ATL,DEN,ATL,DEN,INC
20170208,NYK,LAC,LAC,NYK,INC
20170208,NYK,LAC,LAC,NYK,INC
20170208,MIN,TOR,MIN,TOR,INC
20170208,BKN,WAS,WAS,BKN,INC
20170208,BKN,WAS,,,IC
20170208,BKN,WAS,BKN,WAS,INC
20170209,DAL,UTA,UTA,DAL,INC
20170210,SAC,ATL,SAC,ATL,INC
20170210,SAC,ATL,SAC,ATL,INC
20170210,SAC,ATL,ATL,SAC,INC
20170210,WAS,IND,IND,WAS,INC
20170210,BKN,MIA,MIA,BKN,INC
20170210,BKN,MIA,BKN,MIA,INC
20170211,CHA,LAC,CHA,LAC,INC
20170211,CHA,LAC,CHA,LAC,INC
20170211,CHA,LAC,LAC,CHA,INC
20170211,CHA,LAC,LAC,CHA,INC
20170212,TOR,DET,DET,TOR,INC
20170212,NYK,SAS,SAS,NYK,INC
20170213,POR,ATL,ATL,POR,INC
20170213,POR,ATL,ATL,POR,INC
20170213,PHO,NOP,PHO,NOP,INC
20170213,PHO,NOP,PHO,NOP,INC
20170213,IND,SAS,IND,SAS,INC
20170213,IND,SAS,SAS,IND,INC
20170213,IND,SAS,IND,SAS,INC
20170214,CHI,TOR,TOR,CHI,INC
20170214,CHI,TOR,CHI,TOR,INC
20170214,CHI,TOR,TOR,CHI,INC
20170215,MEM,NOP,NOP,MEM,INC
20170215,MEM,NOP,MEM,NOP,INC
20170215,MEM,NOP,MEM,NOP,INC
20170223,DET,CHA,CHA,DET,INC
20170224,TOR,BOS,BOS,TOR,INC
20170224,TOR,BOS,BOS,TOR,INC
20170224,TOR,BOS,BOS,TOR,INC
20170224,CHI,PHO,CHI,PHO,INC
20170224,CHI,PHO,CHI,PHO,INC
20170225,NYK,PHI,PHI,NYK,INC
20170225,NYK,PHI,NYK,PHI,INC
20170225,NYK,PHI,NYK,PHI,INC
20170226,LAC,CHA,LAC,CHA,INC
20170226,LAC,CHA,CHA,LAC,INC
20170226,TOR,POR,TOR,POR,INC
20170227,NYK,TOR,TOR,NYK,INC
20170227,NYK,TOR,TOR,NYK,INC
20170227,NYK,TOR,TOR,NYK,INC
20170228,LAL,CHA,LAL,CHA,INC
20170228,WAS,GSW,WAS,GSW,INC
20170228,DET,POR,POR,DET,INC
20170228,DET,POR,DET,POR,INC
20170228,DET,POR,DET,POR,INC
20170228,OKC,UTA,OKC,UTA,INC
20170301,BOS,CLE,BOS,CLE,INC
20170301,SAS,IND,IND,SAS,INC
20170301,SAS,IND,SAS,IND,INC
20170302,CHI,GSW,GSW,CHI,INC
20170303,ATL,CLE,CLE,ATL,INC
20170303,PHI,NYK,NYK,PHI,INC
20170303,PHI,NYK,NYK,PHI,INC
20170303,NOP,SAS,NOP,SAS,IC
20170304,SAS,MIN,SAS,MIN,INC
20170305,PHO,BOS,PHO,BOS,INC
20170305,PHO,BOS,BOS,PHO,INC
20170305,SAC,UTA,,,IC
20170305,SAC,UTA,UTA,SAC,INC
20170306,SAS,HOU,HOU,SAS,INC
20170306,SAS,HOU,HOU,SAS,INC
20170306,SAS,HOU,HOU,SAS,INC
20170308,ATL,BKN,BKN,ATL,INC
20170308,ATL,BKN,ATL,BKN,INC
20170308,ORL,CHI,CHI,ORL,INC
20170308,HOU,UTA,HOU,UTA,INC
20170308,HOU,UTA,UTA,HOU,INC
20170310,MIN,GSW,MIN,GSW,INC
20170310,SAC,WAS,SAC,WAS,INC
20170310,SAC,WAS,WAS,SAC,INC
20170311,MIL,MIN,MIN,MIL,INC
20170311,MIL,MIN,MIL,MIN,INC
20170311,DAL,PHO,DAL,PHO,INC
20170311,DAL,PHO,PHO,DAL,INC
20170311,DAL,PHO,PHO,DAL,INC
20170311,POR,WAS,POR,WAS,INC
20170311,POR,WAS,POR,WAS,INC
20170311,POR,WAS,WAS,POR,INC
20170311,POR,WAS,WAS,POR,INC
20170312,IND,MIA,MIA,IND,INC
20170312,IND,MIA,MIA,IND,INC
20170313,UTA,LAC,LAC,UTA,INC
20170313,UTA,LAC,LAC,UTA,INC
20170313,UTA,LAC,LAC,UTA,INC
20170313,SAC,ORL,ORL,SAC,INC
20170313,SAC,ORL,SAC,ORL,INC
20170314,GSW,PHI,PHI,GSW,INC
20170314,GSW,PHI,PHI,GSW,INC
20170314,GSW,PHI,GSW,PHI,INC
20170315,CHI,MEM,CHI,MEM,INC
20170315,LAC,MIL,LAC,MIL,INC
20170315,PHO,SAC,SAC,PHO,INC
20170319,PHI,BOS,PHI,BOS,INC
20170319,PHI,BOS,BOS,PHI,INC
20170319,PHI,BOS,BOS,PHI,INC
20170320,HOU,DEN,DEN,HOU,INC
20170320,ORL,PHI,PHI,ORL,INC
20170320,ORL,PHI,PHI,ORL,INC
20170320,IND,UTA,IND,UTA,INC
20170320,IND,UTA,UTA,IND,INC
20170321,TOR,CHI,CHI,TOR,INC
20170321,TOR,CHI,CHI,TOR,IC
20170321,TOR,CHI,CHI,TOR,INC
20170321,BKN,DET,DET,BKN,INC
20170321,BKN,DET,DET,BKN,INC
20170321,BKN,DET,DET,BKN,INC
20170321,POR,MIL,POR,MIL,INC
20170323,DAL,LAC,LAC,DAL,INC
20170323,DAL,LAC,LAC,DAL,INC
20170323,DAL,LAC,LAC,DAL,INC
20170326,BOS,MIA,MIA,BOS,INC
20170326,BOS,MIA,MIA,BOS,INC
20170326,BOS,MIA,BOS,MIA,IC
20170328,DET,MIA,DET,MIA,INC
20170328,DET,MIA,DET,MIA,INC
20170328,DET,MIA,MIA,DET,INC
20170328,DET,MIA,MIA,DET,INC
20170328,IND,MIN,IND,MIN,INC
20170328,IND,MIN,MIN,IND,INC
20170328,IND,MIN,MIN,IND,INC
20170328,IND,MIN,MIN,IND,INC
20170328,BKN,PHI,PHI,BKN,INC
20170328,BKN,PHI,BKN,PHI,IC
20170328,LAL,WAS,LAL,WAS,INC
20170329,TOR,CHA,TOR,CHA,INC
20170329,NOP,DAL,DAL,NOP,INC
20170329,BOS,MIL,MIL,BOS,INC
20170329,ORL,OKC,ORL,ORL,INC
20170329,ORL,OKC,OKC,ORL,INC
20170330,POR,HOU,HOU,POR,INC
20170331,MIL,DET,DET,MIL,INC
20170331,MIL,DET,DET,MIL,INC
20170331,MIL,DET,DET,MIL,INC
20170331,UTA,WAS,WAS,UTA,INC
20170401,CHI,ATL,ATL,CHI,INC
20170401,CHI,ATL,ATL,CHI,INC
20170402,CLE,IND,IND,CLE,INC
20170402,CLE,IND,IND,CLE,INC
20170402,CLE,IND,IND,CLE,INC
20170402,LAL,MEM,MEM,LAL,INC
20170403,MIN,POR,POR,MIN,INC
20170403,MIN,POR,POR,MIN,INC
20170404,WAS,CHA,CHA,WAS,INC
20170404,WAS,CHA,CHA,WAS,INC
20170404,NOP,DEN,DEN,NOP,INC
20170404,SAS,MEM,MEM,SAS,INC
20170404,SAS,MEM,MEM,SAS,INC
20170405,HOU,DEN,DEN,HOU,INC
20170405,MEM,OKC,MEM,OKC,INC
20170405,MEM,OKC,MEM,OKC,INC
20170405,MEM,OKC,MEM,OKC,INC
20170405,DET,TOR,DET,TOR,INC
20170405,DET,TOR,DET,TOR,INC
20170405,DET,TOR,DET,TOR,INC
20170407,HOU,DET,DET,HOU,INC
20170407,HOU,DET,DET,HOU,INC
20170407,TOR,MIA,TOR,MIA,INC
20170407,TOR,MIA,MIA,TOR,INC
20170407,TOR,MIA,MIA,TOR,INC
20170407,UTA,MIN,MIN,UTA,INC
20170407,UTA,MIN,UTA,MIN,INC
20170407,UTA,MIN,MIN,UTA,INC
20170407,LAL,SAC,LAL,SAC,INC
20170408,BKN,CHI,CHI,BKN,INC
20170408,WAS,MIA,MIA,WAS,INC
20170408,WAS,MIA,MIA,WAS,INC
20170408,WAS,MIA,WAS,MIA,INC
20170409,ATL,CLE,ATL,CLE,INC
20170409,ATL,CLE,ATL,CLE,IC
20170409,ATL,CLE,CLE,ATL,INC
20170409,ATL,CLE,CLE,ATL,IC
20170410,MIA,CLE,CLE,MIA,INC
20170410,POR,SAS,SAS,POR,INC
20170410,GSW,UTA,UTA,GSW,INC
20170411,MIN,OKC,OKC,MIN,INC
20170411,MIN,OKC,OKC,MIN,INC
20170412,ORL,DET,ORL,DET,INC
20170412,POR,NOP,POR,NOP,INC
20170412,POR,NOP,NOP,POR,INC
20170415,CLE,IND,IND,CLE,INC
20170415,CLE,IND,IND,CLE,INC
20170416,WAS,ATL,WAS,ATL,INC
20170416,WAS,ATL,WAS,ATL,INC
20170416,BOS,CHI,CHI,BOS,INC
20170416,BOS,CHI,BOS,CHI,INC
20170418,TOR,MIL,MIL,TOR,INC
20170418,TOR,MIL,MIL,TOR,INC
20170419,HOU,OKC,OKC,HOU,INC
20170419,HOU,OKC,OKC,HOU,INC
20170420,IND,CLE,CLE,IND,INC
20170420,IND,CLE,IND,CLE,INC
20170421,OKC,HOU,HOU,OKC,INC
20170421,OKC,HOU,HOU,OKC,INC
20170421,UTA,LAC,UTA,LAC,INC
20170422,MEM,SAS,SAS,MEM,INC
20170422,MEM,SAS,SAS,MEM,INC
20170423,IND,CLE,CLE,IND,INC
20170423,IND,CLE,IND,CLE,INC
20170423,OKC,HOU,HOU,OKC,INC
20170425,LAC,UTA,LAC,UTA,INC
20170425,LAC,UTA,UTA,LAC,IC
20170426,WAS,ATL,WAS,ATL,INC
20170426,WAS,ATL,WAS,ATL,INC
20170426,WAS,ATL,ATL,WAS,INC
20170427,MEM,SAS,MEM,SAS,INC
20170427,MIL,TOR,TOR,MIL,INC
20170427,MIL,TOR,MIL,TOR,INC
20170427,MIL,TOR,MIL,TOR,INC
20170428,UTA,LAC,UTA,LAC,INC
20170428,UTA,LAC,UTA,LAC,INC
20170502,BOS,WAS,WAS,BOS,INC
20170508,SAS,HOU,HOU,SAS,INC
20170508,SAS,HOU,SAS,HOU,INC
20170508,SAS,HOU,SAS,HOU,INC
20170508,SAS,HOU,SAS,HOU,INC
20170508,SAS,HOU,HOU,SAS,INC
20170512,WAS,BOS,BOS,WAS,INC
20170512,WAS,BOS,BOS,WAS,INC
20170514,GSW,SAS,GSW,SAS,INC
20170514,GSW,SAS,SAS,GSW,INC
20170521,CLE,BOS,BOS,CLE,INC
20170607,CLE,GSW,CLE,GSW,INC
20170607,CLE,GSW,GSW,CLE,INC
20171017,CLE,BOS,BOS,CLE,INC
20171017,CLE,BOS,CLE,BOS,INC
20171017,GSW,HOU,GSW,HOU,INC
20171018,DAL,ATL,ATL,DAL,INC
20171018,DAL,ATL,DAL,ATL,INC
20171018,DAL,ATL,ATL,DAL,INC
20171018,SAC,HOU,HOU,SAC,INC
20171018,SAC,HOU,SAC,HOU,IC
20171018,ORL,MIA,MIA,ORL,INC
20171020,WAS,DET,WAS,DET,INC
20171020,WAS,DET,WAS,DET,INC
20171020,PHO,LAL,PHO,LAL,INC
20171020,PHO,LAL,PHO,LAL,INC
20171020,BKN,ORL,ORL,BKN,INC
20171020,DAL,SAC,DAL,SAC,INC
20171020,MIN,UTA,MIN,UTA,INC
20171020,MIN,UTA,MIN,UTA,INC
20171020,MIN,UTA,MIN,UTA,INC
20171021,NYK,DET,NYK,DET,INC
20171021,NYK,DET,DET,NYK,INC
20171021,MIL,POR,POR,MIL,INC
20171021,MIL,POR,MIL,POR,INC
20171021,MIL,POR,POR,MIL,INC
